"tb3m","tb1y","tb2y","tb3y","tb5y","tb7y","tb10y","tb20y","tb30y","aaaboa","aaboa","aboa","bbbboa","aaadefault","aadefault","adefault","bbbdefault","sp500","sp500d","spmid","spmidd","spsmall","spsmalld","oil","gold","reitret","reitinc","ereit","ereitinc","mreitret","mreitinc","wage","aa1y","aa2y","aa3y","aa5y","aa7y","aa10y","aa20y","aa30y"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910104635443628,-0.0223116608230907,0.323896078677516,-0.0566456667904622,-0.127177624008756,-0.14674540078914,0.0406231263825343,0.157107376575125,0.096512686674884,-0.113153703461018,-0.142659477403194,-0.0984135812285333,-0.158666905136966,-0.119529527813412,-0.130699986007235,0.143192366804073,0.0103182969150284,0.0736848661798412,0.115311625957286,0.0300432258479344,0.0635761180263206,0.022362642791023,0.0254335247525515,0.00613908142835154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709058892294025,0.0104317135490746,0.283773678169113,0.0257211431671239,0.412230787616732,0.144734733657487,-0.0929434590693463,-0.167505961727102,0.169752565321742,0.0315343762516798,0.170411992480026,0.0603547212251176,-0.107053908617799,0.0461333082196294,0.00600219220228361,-0.0569946465012053,-0.0780036841501956,-0.0620974790019,-0.0513070293781153,-0.0298667015101566,0.0520059167667807,0.0352889656296754,0.151389227585119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608375257909913,0.00789307637966516,-0.00546552145099432,0.125892989525519,0.177734234050633,0.0501834240143809,-0.0283875670518824,0.202742966825837,-0.109370464720223,0.224186566497163,-0.107897037255947,0.0209838900140444,0.0158925660920373,-0.0402338114105406,-0.04309438622218,-0.0508248300879679,0.0323120329041498,0.0684374004421854,0.04246561527575,0.00445160412194754,0.0106688971342039,0.0503341411010415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636194399306327,0.104255320019157,0.236326994418099,0.202288121259823,-0.110828977769586,-0.0288999268724672,0.185837234814291,-0.194210363988245,0.207579170442287,-0.22404548597037,0.0731472207836035,0.181474717803246,-0.0748005763352219,-0.478369295858709,-0.145948057807534,-0.2149034108587,-0.0929362575346663,-0.20620825563751,-0.228192613192506,-0.205596548671809,-0.233978984671771
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842516298046333,0.0342185343208,0.234884296191266,0.0702274023480641,-0.202420954977292,-0.0441050063031413,0.0953232089006287,-0.181995016306291,0.179361658784674,-0.0957254582043834,-0.154100216779939,0.166019479506995,0.106874163541494,0.0358251423427065,0.0146699377447768,-0.0333509961298915,-0.0426039853305356,-0.0507998408817893,0.0707160134246762,0.0453247830701731
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528433699635667,-0.0991436160153886,0.0483436971175837,-0.157347260797485,0.0130783070808377,-0.0553050372132585,0.0315817152091748,-0.0399321456249558,-0.0445319791430922,-0.244629071959234,-0.101059804056057,0.212225982119473,-0.0977721863241488,-0.0449144578049855,-0.0425925172947014,0.102158966111554,-0.0717828800148155,-0.0188405901715614,-0.114140927906283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766664322938458,0.00171884704291631,-0.0905933044834636,-0.0197329671211389,-0.0439679505739293,0.0663452776336888,-0.0531525144097949,0.0705364257884337,-0.0141506409700393,0.166068604748245,0.181262347738103,0.0572760198720835,0.111949973923699,-0.111216375011063,-0.081489540121293,-0.0234412475489827,0.19190349444636,0.0760488050634526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899545606022786,0.0270097603723466,-0.124381912227873,0.180150844183458,-0.0694341020607421,0.284728376020113,0.0495624062389289,-0.178248654308989,-0.0341968376536614,0.0576149911683389,0.0820826825839552,0.0707679620224829,0.156494190870867,0.120610558473513,0.0510843402514689,0.0187654443139861,0.118109656321165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830749573212294,7.13749105317618e-05,-0.0399391384763486,0.00782927228090055,-0.0644212610740176,0.0232815974273063,0.169449010703755,-0.00772927259664255,0.112489785177208,0.028269980279619,-0.0415776762034383,-0.0256827926100734,0.0672636987650771,0.0265163404830306,-0.0273727309139741,-0.0795570493636151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820932785950622,-0.156243722738993,0.734248874463426,-0.018803269734303,0.374738522423231,-0.0864781218383315,-0.022178697447502,0.050549813940018,0.0169149447238634,-0.0493665657411053,-0.132765992367679,-0.117138637524583,0.00519695192163093,0.0644097374779911,-0.0671843636930844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695214014984979,0.0107768149534837,0.545077447589744,0.0369970612328539,0.302266782849012,8.4397744586274e-05,-0.137785952844651,-0.222540939387244,-0.116858484620665,-0.110076141176042,-0.169129033549416,-0.247488549442138,-0.214939558153796,-0.284535425271751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299189995910919,0.032772391976113,-0.171096862637845,0.0569178468582007,0.0420965876584326,0.114416513058576,0.132197481027014,0.0782951045576148,0.0526500905969749,0.126021383749967,0.20900659068698,0.0366819110534798,0.0715510764436032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448962978661689,-0.0412592399694514,-0.229171846339691,-0.167313188709761,0.0784528698392969,0.0540489635078598,0.0712633049894907,0.0751934231550287,0.027654770688911,0.0550958931695217,0.161116086929927,-0.0502873916282294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687262618361111,0.0521717773942671,0.0779111045444026,-0.0527572411038445,0.0551353603742423,-0.0708011980813809,-0.104998155738757,-0.12691566599766,0.0175984862656432,0.0103782805486437,0.0108396878517919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654340575250269,-0.259504632124986,-0.0588308444944826,-0.0959137239088284,0.0607178656359155,-0.0860038166281342,-0.101368222467349,-0.0693089954755149,0.0644829352525346,-0.109555057821326
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841471643421181,-0.093915209115213,-0.059715002084598,-0.0358314541334882,-0.0456012543647949,-0.108368646222936,-0.17656946692101,0.0414559756323596,-0.111787108903072
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35959834979949,0.208708714774896,0.236565540133776,0.345214360206839,0.331068544945453,0.185401670810181,-0.0839348282265561,0.0679186609657916
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426630070235974,0.337417628736641,0.148469985999645,0.0216698179271014,-0.124234471885049,0.204214943476185,-0.0870631343306386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339326303303473,0.2354680890382,0.115703530082389,0.149940285889292,0.14201879456245,0.185453221701358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334838671402108,0.156273834889739,0.212384416893654,0.280396695521786,0.335841869820851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33451708902353,0.139395191873018,0.272101337846857,0.0513581702033096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246953677480077,0.100003216569469,-0.0948313114784933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267039579310678,0.0454123966627643
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189062432351992
